stock_id,stock_name,period,median_er10,median_er20,p75_er20,median_abs_day5_close_displacement,median_abs_day10_close_displacement,median_daily_range_pct,swing_persistence
3532,台勝科,HISTORICAL_DISCOVERY,0.2943959550174764,0.21925546741358898,0.36457587219719395,0.042553191489361764,0.06666666666666665,4.087193460490464,0.5158026227919088
3533,嘉澤,HISTORICAL_DISCOVERY,0.2693474924619624,0.17727807865164558,0.297726470536662,0.033880903490759784,0.05154639175257736,3.2128514056224895,0.5073499596533035
3545,敦泰,HISTORICAL_DISCOVERY,0.29880197669518493,0.21700558204218826,0.35437907368352317,0.04920554854981085,0.07096184395887661,4.118630675214277,0.5448438366322691
3552,同致,HISTORICAL_DISCOVERY,0.3092521812027762,0.2584408476355931,0.37628671078822107,0.05862068965517242,0.08664259927797824,4.507042253521127,0.6079107776316461
3576,聯合再生,HISTORICAL_DISCOVERY,0.25762199325949303,0.18421871279745958,0.29482221042965273,0.03085811337565425,0.039080459770114984,2.980132450331121,0.41469051104226057
3596,智易,HISTORICAL_DISCOVERY,0.3078759148075826,0.2002710994319119,0.3470734646395899,0.03139013452914796,0.04621848739495804,2.7638190954773907,0.5288178608180735
3653,健策,HISTORICAL_DISCOVERY,0.2818816170685291,0.16138843119185808,0.2954815461000216,0.04067796610169494,0.06027060270602702,3.8913666710044286,0.4897826306688235
3661,世芯-KY,HISTORICAL_DISCOVERY,0.294062278288493,0.22058135143518923,0.3847605997907817,0.0617021276595745,0.09466666666666668,5.134189031505251,0.5830760872371679
3665,貿聯-KY,HISTORICAL_DISCOVERY,0.2593475033263367,0.19270904550805415,0.30870061057515047,0.032129032258064516,0.043591085947699726,2.734375,0.5041266003195999
3680,家登,HISTORICAL_DISCOVERY,0.30564632794356267,0.2197366470293195,0.37868255540676754,0.044596912521440824,0.065359477124183,3.804347826086957,0.5432857978253797
3707,漢磊,HISTORICAL_DISCOVERY,0.30453519687747305,0.21822919665502014,0.33532943231563206,0.04803921568627456,0.07473841554559058,4.273504273504273,0.553044075096713
3711,日月光投控,HISTORICAL_DISCOVERY,0.31708066269941454,0.2077585748317502,0.3501370936827446,0.02970297029702973,0.046511627906976716,2.262443438914027,0.650105453857871
4142,國光生,HISTORICAL_DISCOVERY,0.26625324230378195,0.17771035222162213,0.2990949002708183,0.030864197530864113,0.04629629629629628,2.7777777777777777,0.5270462766947297
4736,泰博,HISTORICAL_DISCOVERY,0.26654829271054403,0.20651182012860705,0.341123074258195,0.03151862464183375,0.04357798165137616,2.9177718832891246,0.4722976413633467
4743,合一,HISTORICAL_DISCOVERY,0.29701589009566115,0.20258470084861838,0.3244530057906195,0.051878354203935606,0.07416879795396425,4.166666666666666,0.5629015988432721
4919,新唐,HISTORICAL_DISCOVERY,0.283509175835544,0.16021907316544842,0.314651741278574,0.04395604395604402,0.06029579067121715,3.699788583509514,0.5153592632066368
4927,泰鼎-KY,HISTORICAL_DISCOVERY,0.29750255344344856,0.24102726470903132,0.38387495742682726,0.036363636363636376,0.055445544554455384,3.161397670549083,0.554609780774502
4958,臻鼎-KY,HISTORICAL_DISCOVERY,0.2743766610882603,0.18435532198343296,0.3215622387140951,0.029126213592232997,0.038206552591030674,2.608695652173913,0.4631422896342143
4961,天鈺,HISTORICAL_DISCOVERY,0.2948769118740602,0.23311319519535567,0.3943338573913182,0.04771784232365128,0.06704980842911867,3.880885550632934,0.5463446642465183
4966,譜瑞-KY,HISTORICAL_DISCOVERY,0.2663552008277672,0.1603629145136597,0.28617465890557725,0.043399780254277154,0.06489838213664934,4.054054054054054,0.5062258698957653
4968,立積,HISTORICAL_DISCOVERY,0.3133057179774306,0.23836528410857727,0.38527312648749046,0.053892215568862256,0.08206106870229002,4.389037257563154,0.5912455718611779
5269,祥碩,HISTORICAL_DISCOVERY,0.2992139813724226,0.22702498595952836,0.36890766793853763,0.05391171328671329,0.08088636186618892,4.624277456647398,0.5531353547440229
5274,信驊,HISTORICAL_DISCOVERY,0.2357822876979519,0.17569971071240095,0.28077713992114955,0.05208333333333326,0.06546275395033851,4.573170731707317,0.4526649376000238
5347,世界,HISTORICAL_DISCOVERY,0.26047331615757074,0.1895978035316156,0.36214175310494934,0.03217158176943702,0.04385964912280704,2.857142857142857,0.48543736011356725
5351,鈺創,HISTORICAL_DISCOVERY,0.316488588433969,0.21087524471495306,0.3954401445814024,0.0589572192513369,0.08647311426437643,4.456699469339035,0.6135751340755772
5425,台半,HISTORICAL_DISCOVERY,0.295603643355027,0.1945969181070742,0.31502536177276985,0.04379562043795626,0.06390977443609014,3.7333333333333294,0.5413404963365577
5483,中美晶,HISTORICAL_DISCOVERY,0.3125235810741644,0.2232522464714074,0.39031437629447785,0.03509834368530018,0.053992330236328545,3.0054644808743167,0.5680943521818166
5871,中租-KY,HISTORICAL_DISCOVERY,0.3117313868439943,0.21609047062995146,0.35837114203958953,0.029498525073746285,0.04761904761904767,2.4096385542168677,0.6249262995094661
6104,創惟,HISTORICAL_DISCOVERY,0.307458238115806,0.2132075982352823,0.3854560972004455,0.049046321525885395,0.07956104252400564,4.585959085132467,0.5486182992975877
6116,彩晶,HISTORICAL_DISCOVERY,0.28882904734460135,0.2167607965364861,0.3482150140542871,0.03389830508474567,0.04918032786885229,2.9310344827586348,0.5306039661227516
6138,茂達,HISTORICAL_DISCOVERY,0.27263180723038943,0.19449505678657136,0.3312059723388736,0.041095890410958846,0.0532407407407407,3.8461538461538463,0.43774121314367803
6147,頎邦,HISTORICAL_DISCOVERY,0.28097924106730293,0.21367293253322348,0.34740063785437536,0.021035598705501757,0.03170028818443804,1.7699115044247788,0.5663848892779965
6182,合晶,HISTORICAL_DISCOVERY,0.2980147925264262,0.1977979885355041,0.35042107142537515,0.037190082644628086,0.06005586592178769,3.1019202363367926,0.6122443799225943
6213,聯茂,HISTORICAL_DISCOVERY,0.29162046954381016,0.20044611582068023,0.32681407096950166,0.03202846975088969,0.04878048780487809,2.909090909090909,0.5302599735038446
6223,旺矽,HISTORICAL_DISCOVERY,0.29863353651725644,0.21304697829992866,0.3423690128213579,0.04268292682926833,0.0685714285714285,3.75,0.5782450578593602
6239,力成,HISTORICAL_DISCOVERY,0.3114993813699309,0.19010910873011277,0.3298073252887761,0.01941747572815533,0.03153153153153143,1.9417475728155338,0.5135140074282419
6269,台郡,HISTORICAL_DISCOVERY,0.2931954910736584,0.19998434520026373,0.3263362807626347,0.02499999999999991,0.03825717321997879,2.4193548387096775,0.5000498574208877
6271,同欣電,HISTORICAL_DISCOVERY,0.28384499776649824,0.16963944499734324,0.30223996427306576,0.04166666666666663,0.05967450271247743,3.546099290780142,0.5321547180022956
6278,台表科,HISTORICAL_DISCOVERY,0.3026332328188637,0.21662150818735587,0.3648308735564958,0.037135278514588865,0.056152927120669105,3.4334763948497855,0.517175965598924
6415,矽力*-KY,HISTORICAL_DISCOVERY,0.29689167201476646,0.1907183685599469,0.31217604961646567,0.05500719095882689,0.08182980702162285,4.666666666666667,0.5545040800293588
6443,元晶,HISTORICAL_DISCOVERY,0.28019985417266385,0.24180378538247188,0.3539580373804183,0.04459459459459458,0.05808656036446469,4.005934718100894,0.45853426259439706
6488,環球晶,HISTORICAL_DISCOVERY,0.3058618840308546,0.22495174612858848,0.3581307472287283,0.037084398976982014,0.05680317040951133,3.0026109660574414,0.5982373302545877
6510,精測,HISTORICAL_DISCOVERY,0.2817067422587674,0.20374757313625239,0.3504481605046684,0.03645833333333326,0.05748865355521937,3.0423280423280423,0.5975525397705532
6531,愛普*,HISTORICAL_DISCOVERY,0.32347643355744293,0.22957322143249914,0.381228104927811,0.061340941512125546,0.09383378016085786,5.2012403842614745,0.5704955834567993
6533,晶心科,HISTORICAL_DISCOVERY,0.3114929596453342,0.2402827810653165,0.3793420608407726,0.05217391304347829,0.0888888888888889,4.746835443037975,0.5921657722152344
6669,緯穎,HISTORICAL_DISCOVERY,0.25530939076929027,0.17812393150852668,0.29960902637279413,0.03482587064676612,0.04940119760479034,3.1903190319031904,0.4896698480903919
8016,矽創,HISTORICAL_DISCOVERY,0.2900696557942933,0.23966865454308026,0.3658087255097806,0.03603603603603611,0.05427631578947367,3.225806451612903,0.5320740207816202
8046,南電,HISTORICAL_DISCOVERY,0.3333984195755176,0.2191858403420648,0.4186011475521373,0.05319148936170204,0.08711656441717797,4.329004329004329,0.6363744282751119
8069,元太,HISTORICAL_DISCOVERY,0.27967236753893593,0.19339529901692326,0.3571000443051534,0.04109589041095896,0.05960264900662249,3.8147138964577616,0.49408718597616663
8086,宏捷科,HISTORICAL_DISCOVERY,0.3051847680529911,0.2164533703165366,0.3448173569737772,0.0405537897117193,0.06446665347318425,3.4383954154727876,0.5928970739859929
8261,富鼎,HISTORICAL_DISCOVERY,0.3338062528630767,0.20574778226162385,0.3475865419436979,0.044169611307420586,0.0714285714285714,4.081632653061225,0.553398590529466
8299,群聯,HISTORICAL_DISCOVERY,0.29486579555298087,0.22587620950310697,0.36180143944186516,0.029982363315696592,0.04665959703075284,2.5547445255474455,0.5775552108921362
