stock_id,stock_name,period,threshold_id,threshold_return,threshold_horizon_sessions,episode_ordinal,signal_date,entry_date,first_hit_day,cooldown_sessions,blocked_through_calendar_index,mfe10,mae10
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,1,20200319,20200320,8,10,299,0.1060209424083769,0.009162303664921323
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,2,20200421,20200422,7,10,320,0.08995327102803752,0.016355140186915973
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,3,20200727,20200728,4,10,386,0.09734513274336276,-0.008849557522124019
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,4,20201225,20201228,10,10,492,0.08686868686868676,0.0060606060606061
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,5,20210118,20210119,7,10,507,0.08067542213883683,-0.026266416510318913
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,6,20210202,20210203,7,10,518,0.09090909090909083,-0.0035650623885918886
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,7,20210308,20210309,4,10,534,0.08947368421052637,0.0035087719298245723
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,8,20210514,20210517,10,10,580,0.08237232289950569,0.006589785831960349
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,9,20210716,20210719,10,10,624,0.10899653979238755,0.0017301038062282892
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,10,20210908,20210909,9,10,662,0.09028960817717202,0.015332197614991383
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,11,20220114,20220117,10,10,750,0.08176100628930816,-0.0015723270440252124
2301,光寶科,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,12,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2301,光寶科,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,1,20200319,20200320,10,10,299,0.1060209424083769,0.009162303664921323
2301,光寶科,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,2,20210120,20210121,5,10,509,0.10769230769230775,0.013461538461538414
2301,光寶科,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,3,20210716,20210719,10,10,624,0.10899653979238755,0.0017301038062282892
2301,光寶科,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,4,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2301,光寶科,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,1,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2301,光寶科,2020,UP5_5D,0.05,5,1,20200318,20200319,2,10,298,0.07124352331606221,-0.020725388601036343
2301,光寶科,2020,UP5_5D,0.05,5,2,20200421,20200422,5,10,320,0.08995327102803752,0.016355140186915973
2301,光寶科,2020,UP5_5D,0.05,5,3,20200611,20200612,5,10,356,0.06519558676028092,-0.06720160481444337
2301,光寶科,2020,UP5_5D,0.05,5,4,20200724,20200727,5,10,385,0.06781485468245418,-0.035522066738428504
2301,光寶科,2020,UP8_10D,0.08,10,1,20200319,20200320,8,10,299,0.1060209424083769,0.009162303664921323
2301,光寶科,2020,UP8_10D,0.08,10,2,20200421,20200422,7,10,320,0.08995327102803752,0.016355140186915973
2301,光寶科,2020,UP8_10D,0.08,10,3,20200727,20200728,4,10,386,0.09734513274336276,-0.008849557522124019
2301,光寶科,2020,UP10_10D,0.1,10,1,20200319,20200320,10,10,299,0.1060209424083769,0.009162303664921323
2301,光寶科,2021,UP5_5D,0.05,5,1,20210119,20210120,5,10,508,0.08679245283018866,-0.02075471698113207
2301,光寶科,2021,UP5_5D,0.05,5,2,20210203,20210204,4,10,519,0.10270270270270276,0.007207207207207134
2301,光寶科,2021,UP5_5D,0.05,5,3,20210305,20210308,5,10,533,0.05254237288135588,-0.03050847457627115
2301,光寶科,2021,UP5_5D,0.05,5,4,20210524,20210525,5,10,586,0.05901116427432229,0.004784688995215225
2301,光寶科,2021,UP5_5D,0.05,5,5,20210723,20210726,5,10,629,0.10517241379310338,0.012068965517241459
2301,光寶科,2021,UP5_5D,0.05,5,6,20210915,20210916,5,10,667,0.06085526315789469,0.00493421052631593
2301,光寶科,2021,UP8_10D,0.08,10,1,20210118,20210119,7,10,507,0.08067542213883683,-0.026266416510318913
2301,光寶科,2021,UP8_10D,0.08,10,2,20210202,20210203,7,10,518,0.09090909090909083,-0.0035650623885918886
2301,光寶科,2021,UP8_10D,0.08,10,3,20210308,20210309,4,10,534,0.08947368421052637,0.0035087719298245723
2301,光寶科,2021,UP8_10D,0.08,10,4,20210514,20210517,10,10,580,0.08237232289950569,0.006589785831960349
2301,光寶科,2021,UP8_10D,0.08,10,5,20210716,20210719,10,10,624,0.10899653979238755,0.0017301038062282892
2301,光寶科,2021,UP8_10D,0.08,10,6,20210908,20210909,9,10,662,0.09028960817717202,0.015332197614991383
2301,光寶科,2021,UP10_10D,0.1,10,1,20210120,20210121,5,10,509,0.10769230769230775,0.013461538461538414
2301,光寶科,2021,UP10_10D,0.1,10,2,20210716,20210719,10,10,624,0.10899653979238755,0.0017301038062282892
2301,光寶科,2022,UP5_5D,0.05,5,1,20220121,20220124,5,10,755,0.08647798742138346,-0.0015723270440252124
2301,光寶科,2022,UP5_5D,0.05,5,2,20220713,20220714,5,10,866,0.11764705882352944,-0.00519031141868509
2301,光寶科,2022,UP5_5D,0.05,5,3,20220803,20220804,4,10,881,0.07120743034055743,0.018575851393188847
2301,光寶科,2022,UP5_5D,0.05,5,4,20220901,20220902,5,10,902,0.06134969325153383,0.006134969325153339
2301,光寶科,2022,UP5_5D,0.05,5,5,20220930,20221003,3,10,922,0.052050473186119994,-0.003154574132492094
2301,光寶科,2022,UP8_10D,0.08,10,1,20220114,20220117,10,10,750,0.08176100628930816,-0.0015723270440252124
2301,光寶科,2022,UP8_10D,0.08,10,2,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2301,光寶科,2022,UP10_10D,0.1,10,1,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2301,光寶科,2022,UP15_10D,0.15,10,1,20220706,20220707,10,10,861,0.1577060931899641,0.017921146953405076
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,1,20200130,20200131,5,10,265,0.12292358803986692,-0.009966777408637939
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,2,20200227,20200302,3,10,285,0.056856187290970084,-0.06020066889632103
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,3,20200407,20200408,5,10,310,0.07067137809187285,0.0035335689045936647
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,4,20200527,20200528,5,10,345,0.1217105263157896,0.009868421052631637
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,5,20200623,20200624,5,10,364,0.07419354838709658,0.003225806451612856
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,6,20200715,20200716,4,10,378,0.3784615384615384,0.009230769230769154
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,7,20200730,20200731,2,10,389,0.21461187214611877,0.020547945205479534
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,8,20200831,20200901,5,10,411,0.11943793911007017,0.004683840749414525
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,9,20200921,20200922,5,10,426,0.17764471057884235,-0.001996007984031989
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,10,20201015,20201016,5,10,441,0.06687898089171984,-0.023885350318471388
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,11,20201102,20201103,5,10,453,0.06622516556291402,-0.013245033112582738
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,12,20201117,20201118,4,10,464,0.2903726708074532,-0.0031055900621118626
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,13,20201202,20201203,2,10,475,0.21334922526817635,0.03218116805721083
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,14,20210104,20210105,4,10,497,0.11358574610244987,0.02895322939866385
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,15,20210119,20210120,4,10,508,0.059259259259259345,-0.07407407407407407
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,16,20210203,20210204,3,10,519,0.12790697674418605,0.005813953488372103
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,17,20210308,20210309,3,10,534,0.07912087912087906,0.012087912087912045
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,18,20210323,20210324,5,10,545,0.12852664576802497,-0.014629049111807846
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,19,20210414,20210415,3,10,559,0.18846153846153846,0.02115384615384608
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,20,20210512,20210513,1,10,578,0.1571906354515049,-0.02006688963210701
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,21,20210527,20210528,5,10,589,0.05566218809980805,-0.026871401151631447
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,22,20210721,20210722,3,10,627,0.18395303326810164,0.013698630136986134
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,23,20210817,20210818,1,10,646,0.1410488245931285,0.003616636528029016
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,24,20210901,20210902,2,10,657,0.07692307692307687,-0.01538461538461533
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,25,20210917,20210922,3,10,669,0.06012658227848089,-0.03797468354430389
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,26,20211020,20211021,5,10,689,0.06540447504302915,-0.008605851979345935
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,27,20211104,20211105,3,10,700,0.06711409395973145,0.01342281879194629
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,28,20211124,20211125,5,10,714,0.07559055118110236,-0.017322834645669305
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,29,20220425,20220426,3,10,811,0.06739130434782603,-0.034782608695652195
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,30,20220511,20220512,5,10,822,0.05711318795430942,-0.007268951194184914
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,31,20220706,20220707,1,10,861,0.07661822985468958,-0.029062087186261576
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,32,20220726,20220727,4,10,875,0.09908735332464147,0.011734028683181075
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,33,20220929,20220930,3,10,921,0.0941011235955056,-0.0070224719101124045
2303,聯電,HISTORICAL_DISCOVERY,UP5_5D,0.05,5,34,20221102,20221103,5,10,944,0.19948519948519938,0.0012870012870012104
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,1,20200120,20200130,10,10,264,0.0903225806451613,-0.03870967741935483
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,2,20200327,20200330,10,10,305,0.09386281588447654,-0.014440433212996373
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,3,20200415,20200416,8,10,316,0.08754208754208737,-0.0033670033670032407
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,4,20200522,20200525,10,10,342,0.0927152317880795,0.0
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,5,20200618,20200619,10,10,361,0.081168831168831,0.0
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,6,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,7,20200724,20200727,2,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,8,20200827,20200828,7,10,409,0.08715596330275233,-0.02752293577981657
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,9,20200911,20200914,3,10,420,0.1063829787234043,0.017021276595744705
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,10,20200928,20200929,6,10,431,0.13380281690140872,-0.03169014084507038
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,11,20201016,20201019,7,10,442,0.08943089430894302,-0.001626016260162677
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,12,20201109,20201110,10,10,458,0.13593750000000004,-0.03125
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,13,20201124,20201125,5,10,469,0.32379713914174246,0.0
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,14,20201215,20201216,9,10,484,0.08968609865470856,0.006726457399103047
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,15,20201231,20210104,6,10,496,0.08342361863488623,-0.01300108342361872
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,16,20210118,20210119,4,10,507,0.1304347826086958,-0.011857707509881465
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,17,20210202,20210203,4,10,518,0.09811320754716979,-0.02075471698113207
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,18,20210318,20210319,8,10,542,0.0976138828633406,-0.0010845986984816536
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,19,20210412,20210413,10,10,557,0.14022140221402202,-0.027675276752767486
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,20,20210512,20210513,8,10,578,0.1571906354515049,-0.02006688963210701
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,21,20210716,20210719,10,10,624,0.08239700374531833,-0.048689138576779034
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,22,20210802,20210803,3,10,635,0.10069444444444442,-0.00868055555555558
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,23,20210817,20210818,6,10,646,0.1410488245931285,0.003616636528029016
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,24,20211013,20211014,10,10,684,0.08027923211169297,-0.010471204188481575
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,25,20211029,20211101,7,10,696,0.08605851979345958,-0.008605851979345935
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,26,20211123,20211124,8,10,713,0.08931419457735235,-0.004784688995215336
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,27,20220426,20220427,2,10,812,0.11590909090909096,0.009090909090909038
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,28,20220711,20220712,7,10,864,0.1352785145888593,-0.025198938992042508
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,29,20220726,20220727,8,10,875,0.09908735332464147,0.011734028683181075
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,30,20220929,20220930,5,10,921,0.0941011235955056,-0.0070224719101124045
2303,聯電,HISTORICAL_DISCOVERY,UP8_10D,0.08,10,31,20221026,20221027,10,10,939,0.09222661396574439,0.009222661396574239
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,1,20200130,20200131,8,10,265,0.12292358803986692,-0.009966777408637939
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,2,20200409,20200410,10,10,312,0.10877192982456152,0.0035087719298245723
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,3,20200525,20200526,10,10,343,0.12541254125412538,-0.0033003300330033403
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,4,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,5,20200724,20200727,6,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,6,20200831,20200901,5,10,411,0.11943793911007017,0.004683840749414525
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,7,20200916,20200917,10,10,423,0.12845849802371534,-0.011857707509881465
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,8,20201005,20201006,3,10,434,0.10273972602739745,-0.02910958904109584
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,9,20201109,20201110,10,10,458,0.13593750000000004,-0.03125
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,10,20201124,20201125,7,10,469,0.32379713914174246,0.0
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,11,20210104,20210105,5,10,497,0.11358574610244987,0.02895322939866385
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,12,20210127,20210128,8,10,514,0.13671875,-0.0234375
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,13,20210323,20210324,10,10,545,0.12852664576802497,-0.014629049111807846
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,14,20210412,20210413,10,10,557,0.14022140221402202,-0.027675276752767486
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,15,20210512,20210513,9,10,578,0.1571906354515049,-0.02006688963210701
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,16,20210719,20210720,9,10,625,0.10516252390057357,-0.028680688336520044
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,17,20210817,20210818,7,10,646,0.1410488245931285,0.003616636528029016
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,18,20211126,20211129,5,10,716,0.1016129032258064,0.006451612903225712
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,19,20220426,20220427,2,10,812,0.11590909090909096,0.009090909090909038
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,20,20220711,20220712,8,10,864,0.1352785145888593,-0.025198938992042508
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,21,20220802,20220803,9,10,880,0.11253196930946285,0.005115089514066362
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,22,20220930,20221003,4,10,922,0.1018387553041018,0.0
2303,聯電,HISTORICAL_DISCOVERY,UP10_10D,0.1,10,23,20221028,20221031,10,10,941,0.1282051282051282,-0.002564102564102555
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,1,20200131,20200203,7,10,266,0.16955017301038056,0.03806228373702436
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,2,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,3,20200724,20200727,6,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,4,20200902,20200903,9,10,413,0.1681818181818182,-0.025000000000000022
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,5,20200921,20200922,10,10,426,0.17764471057884235,-0.001996007984031989
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,6,20201110,20201111,9,10,459,0.23863636363636354,0.006493506493506551
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,7,20201125,20201126,7,10,470,0.32379713914174246,0.01820546163849146
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,8,20210107,20210108,10,10,500,0.15631691648822255,0.024625267665952855
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,9,20210129,20210201,6,10,516,0.1710261569416498,0.022132796780683917
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,10,20210414,20210415,8,10,559,0.18846153846153846,0.02115384615384608
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,11,20210512,20210513,9,10,578,0.1571906354515049,-0.02006688963210701
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,12,20210721,20210722,9,10,627,0.18395303326810164,0.013698630136986134
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,13,20210820,20210823,10,10,649,0.2195121951219512,0.017421602787456525
2303,聯電,HISTORICAL_DISCOVERY,UP15_10D,0.15,10,14,20221031,20221101,10,10,942,0.15572715572715556,0.0012870012870012104
2303,聯電,2020,UP5_5D,0.05,5,1,20200130,20200131,5,10,265,0.12292358803986692,-0.009966777408637939
2303,聯電,2020,UP5_5D,0.05,5,2,20200227,20200302,3,10,285,0.056856187290970084,-0.06020066889632103
2303,聯電,2020,UP5_5D,0.05,5,3,20200407,20200408,5,10,310,0.07067137809187285,0.0035335689045936647
2303,聯電,2020,UP5_5D,0.05,5,4,20200527,20200528,5,10,345,0.1217105263157896,0.009868421052631637
2303,聯電,2020,UP5_5D,0.05,5,5,20200623,20200624,5,10,364,0.07419354838709658,0.003225806451612856
2303,聯電,2020,UP5_5D,0.05,5,6,20200715,20200716,4,10,378,0.3784615384615384,0.009230769230769154
2303,聯電,2020,UP5_5D,0.05,5,7,20200730,20200731,2,10,389,0.21461187214611877,0.020547945205479534
2303,聯電,2020,UP5_5D,0.05,5,8,20200831,20200901,5,10,411,0.11943793911007017,0.004683840749414525
2303,聯電,2020,UP5_5D,0.05,5,9,20200921,20200922,5,10,426,0.17764471057884235,-0.001996007984031989
2303,聯電,2020,UP5_5D,0.05,5,10,20201015,20201016,5,10,441,0.06687898089171984,-0.023885350318471388
2303,聯電,2020,UP5_5D,0.05,5,11,20201102,20201103,5,10,453,0.06622516556291402,-0.013245033112582738
2303,聯電,2020,UP5_5D,0.05,5,12,20201117,20201118,4,10,464,0.2903726708074532,-0.0031055900621118626
2303,聯電,2020,UP5_5D,0.05,5,13,20201202,20201203,2,10,475,0.21334922526817635,0.03218116805721083
2303,聯電,2020,UP8_10D,0.08,10,1,20200120,20200130,10,10,264,0.0903225806451613,-0.03870967741935483
2303,聯電,2020,UP8_10D,0.08,10,2,20200327,20200330,10,10,305,0.09386281588447654,-0.014440433212996373
2303,聯電,2020,UP8_10D,0.08,10,3,20200415,20200416,8,10,316,0.08754208754208737,-0.0033670033670032407
2303,聯電,2020,UP8_10D,0.08,10,4,20200522,20200525,10,10,342,0.0927152317880795,0.0
2303,聯電,2020,UP8_10D,0.08,10,5,20200618,20200619,10,10,361,0.081168831168831,0.0
2303,聯電,2020,UP8_10D,0.08,10,6,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,2020,UP8_10D,0.08,10,7,20200724,20200727,2,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,2020,UP8_10D,0.08,10,8,20200827,20200828,7,10,409,0.08715596330275233,-0.02752293577981657
2303,聯電,2020,UP8_10D,0.08,10,9,20200911,20200914,3,10,420,0.1063829787234043,0.017021276595744705
2303,聯電,2020,UP8_10D,0.08,10,10,20200928,20200929,6,10,431,0.13380281690140872,-0.03169014084507038
2303,聯電,2020,UP8_10D,0.08,10,11,20201016,20201019,7,10,442,0.08943089430894302,-0.001626016260162677
2303,聯電,2020,UP8_10D,0.08,10,12,20201109,20201110,10,10,458,0.13593750000000004,-0.03125
2303,聯電,2020,UP8_10D,0.08,10,13,20201124,20201125,5,10,469,0.32379713914174246,0.0
2303,聯電,2020,UP8_10D,0.08,10,14,20201215,20201216,9,10,484,0.08968609865470856,0.006726457399103047
2303,聯電,2020,UP10_10D,0.1,10,1,20200130,20200131,8,10,265,0.12292358803986692,-0.009966777408637939
2303,聯電,2020,UP10_10D,0.1,10,2,20200409,20200410,10,10,312,0.10877192982456152,0.0035087719298245723
2303,聯電,2020,UP10_10D,0.1,10,3,20200525,20200526,10,10,343,0.12541254125412538,-0.0033003300330033403
2303,聯電,2020,UP10_10D,0.1,10,4,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,2020,UP10_10D,0.1,10,5,20200724,20200727,6,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,2020,UP10_10D,0.1,10,6,20200831,20200901,5,10,411,0.11943793911007017,0.004683840749414525
2303,聯電,2020,UP10_10D,0.1,10,7,20200916,20200917,10,10,423,0.12845849802371534,-0.011857707509881465
2303,聯電,2020,UP10_10D,0.1,10,8,20201005,20201006,3,10,434,0.10273972602739745,-0.02910958904109584
2303,聯電,2020,UP10_10D,0.1,10,9,20201109,20201110,10,10,458,0.13593750000000004,-0.03125
2303,聯電,2020,UP10_10D,0.1,10,10,20201124,20201125,7,10,469,0.32379713914174246,0.0
2303,聯電,2020,UP15_10D,0.15,10,1,20200131,20200203,7,10,266,0.16955017301038056,0.03806228373702436
2303,聯電,2020,UP15_10D,0.15,10,2,20200709,20200710,10,10,374,0.16666666666666674,-0.030303030303030276
2303,聯電,2020,UP15_10D,0.15,10,3,20200724,20200727,6,10,385,0.29756097560975614,0.05853658536585371
2303,聯電,2020,UP15_10D,0.15,10,4,20200902,20200903,9,10,413,0.1681818181818182,-0.025000000000000022
2303,聯電,2020,UP15_10D,0.15,10,5,20200921,20200922,10,10,426,0.17764471057884235,-0.001996007984031989
2303,聯電,2020,UP15_10D,0.15,10,6,20201110,20201111,9,10,459,0.23863636363636354,0.006493506493506551
2303,聯電,2020,UP15_10D,0.15,10,7,20201125,20201126,7,10,470,0.32379713914174246,0.01820546163849146
2303,聯電,2021,UP5_5D,0.05,5,1,20210104,20210105,4,10,497,0.11358574610244987,0.02895322939866385
2303,聯電,2021,UP5_5D,0.05,5,2,20210119,20210120,4,10,508,0.059259259259259345,-0.07407407407407407
2303,聯電,2021,UP5_5D,0.05,5,3,20210203,20210204,3,10,519,0.12790697674418605,0.005813953488372103
2303,聯電,2021,UP5_5D,0.05,5,4,20210308,20210309,3,10,534,0.07912087912087906,0.012087912087912045
2303,聯電,2021,UP5_5D,0.05,5,5,20210323,20210324,5,10,545,0.12852664576802497,-0.014629049111807846
2303,聯電,2021,UP5_5D,0.05,5,6,20210414,20210415,3,10,559,0.18846153846153846,0.02115384615384608
2303,聯電,2021,UP5_5D,0.05,5,7,20210512,20210513,1,10,578,0.1571906354515049,-0.02006688963210701
2303,聯電,2021,UP5_5D,0.05,5,8,20210527,20210528,5,10,589,0.05566218809980805,-0.026871401151631447
2303,聯電,2021,UP5_5D,0.05,5,9,20210721,20210722,3,10,627,0.18395303326810164,0.013698630136986134
2303,聯電,2021,UP5_5D,0.05,5,10,20210817,20210818,1,10,646,0.1410488245931285,0.003616636528029016
2303,聯電,2021,UP5_5D,0.05,5,11,20210901,20210902,2,10,657,0.07692307692307687,-0.01538461538461533
2303,聯電,2021,UP5_5D,0.05,5,12,20210917,20210922,3,10,669,0.06012658227848089,-0.03797468354430389
2303,聯電,2021,UP5_5D,0.05,5,13,20211020,20211021,5,10,689,0.06540447504302915,-0.008605851979345935
2303,聯電,2021,UP5_5D,0.05,5,14,20211104,20211105,3,10,700,0.06711409395973145,0.01342281879194629
2303,聯電,2021,UP5_5D,0.05,5,15,20211124,20211125,5,10,714,0.07559055118110236,-0.017322834645669305
2303,聯電,2021,UP8_10D,0.08,10,1,20210104,20210105,5,10,497,0.11358574610244987,0.02895322939866385
2303,聯電,2021,UP8_10D,0.08,10,2,20210120,20210121,3,10,509,0.08333333333333348,-0.05303030303030298
2303,聯電,2021,UP8_10D,0.08,10,3,20210204,20210205,2,10,520,0.10857142857142854,0.003809523809523929
2303,聯電,2021,UP8_10D,0.08,10,4,20210318,20210319,8,10,542,0.0976138828633406,-0.0010845986984816536
2303,聯電,2021,UP8_10D,0.08,10,5,20210412,20210413,10,10,557,0.14022140221402202,-0.027675276752767486
