period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20,forward_evaluable_observations,median_mfe5,median_mae5,median_mfe10,p75_mfe10,median_mae10,median_day5_close_return,median_day10_close_return,median_abs_day5_close_displacement,median_abs_day10_close_displacement,up8_before_down5_rate,up10_before_down5_rate,down5_before_up8_rate,down5_before_up10_rate,swing_persistence,up5_raw_hit_count,up5_raw_hit_rate,up5_deoverlapped_episode_count,up5_episodes_per_year,up5_episodes_per_252_sessions,up8_raw_hit_count,up8_raw_hit_rate,up8_deoverlapped_episode_count,up8_episodes_per_year,up8_episodes_per_252_sessions,up10_raw_hit_count,up10_raw_hit_rate,up10_deoverlapped_episode_count,up10_episodes_per_year,up10_episodes_per_252_sessions,up15_raw_hit_count,up15_raw_hit_rate,up15_deoverlapped_episode_count,up15_episodes_per_year,up15_episodes_per_252_sessions,repeatability_qualifying_years,swing_repeatability_pass,repeatability_status
2021,20210101,20211231,3260,威剛,244,244,1.0,0,0,86.9,839286500.0,3.9835510834301466,5.6371927462591325,3.530049030577989,5.318662615691902,1.8594901798713759,5.889724961079402,0.12704918032786885,0.8695652173912993,3.460176239621946,0.2407341312040584,0.18915743609941083,0.2993477018254077,234,0.023672843852232228,-0.028216062544420717,0.03674058386279644,0.08328590014636528,-0.0444117286222549,-0.000564971751412402,-0.002279368790181202,0.04353240565271538,0.05075003769033626,0.21794871794871795,0.17094017094017094,0.43162393162393164,0.44017094017094016,0.4546274259952039,68,0.2905982905982906,11,11.0,11.360655737704919,62,0.26495726495726496,11,11.0,11.360655737704919,49,0.2094017094017094,8,8.0,8.262295081967213,37,0.1581196581196581,5,5.0,5.163934426229508,3,True,PASS
2022,20220101,20221231,3260,威剛,246,246,1.0,0,0,62.3,93871200.0,2.7318401524755536,3.3311085465866435,2.164113572055805,3.0289550307343966,1.1959001600435781,3.2539836594963734,0.044715447154471545,0.7017630257066809,2.4851406683397164,0.3342775481938887,0.2041141334590113,0.3665272466297462,236,0.014476686507936543,-0.02614409942356638,0.019509909909909973,0.055537159101558875,-0.04381025322792348,-0.010030787803686159,-0.020486951842884016,0.03070063543807433,0.04734181173772545,0.1440677966101695,0.1016949152542373,0.4364406779661017,0.4364406779661017,0.6917749400180089,33,0.13983050847457626,8,8.0,8.195121951219512,34,0.1440677966101695,6,6.0,6.146341463414634,24,0.1016949152542373,3,3.0,3.073170731707317,5,0.0211864406779661,2,2.0,2.048780487804878,3,True,PASS
2020,20200101,20201231,3293,鈊象,245,245,1.0,0,0,684.0,1235430000.0,4.108390040329734,5.326955992213241,3.758169934640523,5.256723716381418,1.7333333333333423,5.902048319327737,0.1306122448979592,0.7772020725388629,3.063619063640089,0.2977380406643853,0.2458400704966219,0.40435959491053636,235,0.02460202604920414,-0.02414231257941546,0.03846153846153855,0.10587894039051193,-0.03518518518518521,0.002673796791443861,0.004379562043795637,0.037859007832898195,0.06486486486486487,0.2936170212765957,0.24680851063829787,0.37872340425531914,0.3829787234042553,0.5457994626621993,68,0.28936170212765955,14,14.0,14.4,74,0.3148936170212766,11,11.0,11.314285714285713,62,0.26382978723404255,10,10.0,10.285714285714285,40,0.1702127659574468,6,6.0,6.171428571428571,3,True,PASS
2021,20210101,20211231,3293,鈊象,244,244,1.0,0,0,782.0,550774000.0,3.0586416875158937,3.5828393886380665,2.55718954248366,3.610523931752982,1.0848300310371761,3.392574816487859,0.028688524590163935,0.5861696937211891,2.1086000009452093,0.28141793168053547,0.20743010476324297,0.37597228442594527,234,0.012829529164958386,-0.01909109864712616,0.020675651433784026,0.058127159767664194,-0.031877213695395534,-0.0023854568213823035,-0.004662004662004671,0.023812898653437276,0.04067252467765303,0.13675213675213677,0.09401709401709402,0.2777777777777778,0.2777777777777778,0.502965517549668,29,0.12393162393162394,7,7.0,7.229508196721311,32,0.13675213675213677,6,6.0,6.19672131147541,22,0.09401709401709402,3,3.0,3.098360655737705,7,0.029914529914529916,1,1.0,1.0327868852459017,3,True,PASS
2022,20220101,20221231,3293,鈊象,246,246,1.0,0,1,688.0,236931500.0,2.6293328700892005,3.1086724770264915,2.1822849807445444,3.0172413793103448,1.158301158301156,3.088205208907073,0.02857142857142857,0.5689900426742556,2.3225121930349983,0.24136972409959861,0.21171235423410312,0.31366500683523996,226,0.008124610363416274,-0.0192971190163162,0.02127659574468077,0.05336598318449415,-0.033297926384334764,-0.0028517999064983646,-0.008814802208047812,0.02691967921377003,0.03311822744269033,0.16371681415929204,0.10176991150442478,0.2920353982300885,0.2920353982300885,0.4799053822505982,39,0.17256637168141592,9,9.0,9.21951219512195,39,0.17256637168141592,6,6.0,6.146341463414634,24,0.10619469026548672,5,5.0,5.121951219512195,11,0.048672566371681415,3,3.0,3.073170731707317,3,True,PASS
2020,20200101,20201231,3324,雙鴻,245,245,1.0,0,0,194.0,703138000.0,3.8662591193618243,4.742659833817681,3.375527426160337,5.0,1.8087855297157618,5.248803827751192,0.11836734693877551,0.8438818565400741,3.7221072003680673,0.3013348151496106,0.19745809559498737,0.34886902260235025,235,0.022321428571428603,-0.02505694760820043,0.03571428571428581,0.09944667293500098,-0.03516483516483515,0.0,0.005934718100890191,0.0368421052631579,0.05932203389830504,0.30638297872340425,0.2297872340425532,0.3872340425531915,0.3872340425531915,0.5557434998113705,72,0.30638297872340425,14,14.0,14.4,76,0.32340425531914896,12,12.0,12.342857142857142,58,0.24680851063829787,12,12.0,12.342857142857142,24,0.10212765957446808,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3324,雙鴻,244,244,1.0,0,0,185.5,259398500.0,3.5449019196187814,4.309203458385456,2.997760853122449,4.282437745740498,1.4870459319681062,4.083805730044432,0.06147540983606557,0.7742051493799695,2.5147300630309584,0.26072169860042566,0.1702249722792979,0.33773800539266824,234,0.014758260491095743,-0.0245692726891637,0.02564102564102555,0.07964285714285718,-0.03529806402146829,-0.006279450326294844,-0.009040163376446586,0.035794362588084605,0.04493176925025322,0.25213675213675213,0.16666666666666666,0.32905982905982906,0.34615384615384615,0.47397620121671685,52,0.2222222222222222,12,12.0,12.39344262295082,59,0.25213675213675213,10,10.0,10.327868852459016,39,0.16666666666666666,7,7.0,7.229508196721311,22,0.09401709401709402,4,4.0,4.131147540983607,3,True,PASS
2022,20220101,20221231,3324,雙鴻,246,246,1.0,0,0,165.0,427072500.0,4.5955114598846185,5.217513508322045,3.795285901353121,5.3248052938293124,2.05011389521641,5.387888101539601,0.12601626016260162,0.9669627551815496,3.053864092764136,0.3021255673447004,0.21989835840345284,0.3439774777336343,236,0.0225897576088937,-0.031746031746031744,0.037338865836791246,0.08073468786808002,-0.0534737457949393,-0.006319131094517427,-0.022653958944281516,0.04222370766488415,0.07091372345240293,0.22033898305084745,0.15254237288135594,0.5254237288135594,0.5338983050847458,0.5908616354645154,66,0.2796610169491525,16,16.0,16.390243902439025,60,0.2542372881355932,10,10.0,10.24390243902439,41,0.17372881355932204,9,9.0,9.21951219512195,15,0.0635593220338983,4,4.0,4.097560975609756,3,True,PASS
2020,20200101,20201231,3374,精材,245,245,1.0,0,0,115.0,1104048000.0,5.054657737266917,6.011458978754818,4.0650406504065035,5.898123324396782,2.5125628140703515,7.810494276450735,0.2,1.0650887573964596,5.21925670412511,0.2511909717811545,0.18571518121610586,0.41582694600323783,235,0.03585657370517925,-0.022727272727272707,0.061224489795918435,0.14658174097664545,-0.040983606557377095,0.010638297872340496,0.01878453038674044,0.05352112676056331,0.06534090909090895,0.3659574468085106,0.3191489361702128,0.4085106382978723,0.41702127659574467,0.508300198898655,99,0.42127659574468085,17,17.0,17.485714285714284,95,0.40425531914893614,14,14.0,14.4,83,0.35319148936170214,12,12.0,12.342857142857142,57,0.2425531914893617,11,11.0,11.314285714285713,3,True,PASS
2021,20210101,20211231,3374,精材,244,244,1.0,0,0,155.0,641090000.0,4.176472749233219,4.813680181645839,3.35195530726257,4.7933793430088985,1.86451283952907,4.825093477357711,0.0860655737704918,0.8119451525006594,3.1454043380791856,0.28796897917219966,0.18881372162143567,0.2827306261118654,234,0.011679454390451816,-0.03248435139218647,0.027470169562486824,0.06500291087432081,-0.05397727272727271,-0.011428571428571455,-0.018871753246753276,0.03576347894529719,0.05637506011248872,0.19230769230769232,0.11538461538461539,0.5213675213675214,0.5213675213675214,0.5318495530000448,48,0.20512820512820512,14,14.0,14.459016393442623,48,0.20512820512820512,9,9.0,9.295081967213115,28,0.11965811965811966,5,5.0,5.163934426229508,10,0.042735042735042736,3,3.0,3.098360655737705,3,True,PASS
2022,20220101,20221231,3374,精材,246,246,1.0,0,0,122.5,248280250.0,3.474667881113855,4.336479600615747,2.8885886840432295,4.375941374116557,1.4251861882193628,4.303984365583618,0.07317073170731707,0.9615384615384581,3.181250000000002,0.29349527441326784,0.20140012811445163,0.327337972595772,236,0.015152384778740813,-0.02489798026757578,0.028178254389943702,0.0606068056648309,-0.03929288250733365,-0.005595160328325133,-0.009368143922773131,0.03066875653082546,0.04462639894667553,0.15677966101694915,0.11016949152542373,0.4067796610169492,0.4067796610169492,0.48854676064611263,45,0.1906779661016949,13,13.0,13.317073170731708,38,0.16101694915254236,9,9.0,9.21951219512195,27,0.11440677966101695,7,7.0,7.170731707317072,12,0.05084745762711865,3,3.0,3.073170731707317,3,True,PASS
2020,20200101,20201231,3406,玉晶光,245,245,1.0,0,0,575.0,3956011192.0,4.164903561640653,4.86480940311931,3.511705685618729,4.83271375464684,1.8281535648994485,5.473018140527272,0.12653061224489795,0.8726003490401424,4.172173910366237,0.2768142470256826,0.19257866552262407,0.34740480101645965,235,0.02550091074681249,-0.028523489932885893,0.041420118343195256,0.09054609929078017,-0.045454545454545414,0.0,-0.0072727272727273196,0.04304160688665715,0.058139534883721034,0.2936170212765957,0.2127659574468085,0.4851063829787234,0.4851063829787234,0.523544308078819,66,0.28085106382978725,14,14.0,14.4,73,0.31063829787234043,12,12.0,12.342857142857142,53,0.225531914893617,10,10.0,10.285714285714285,31,0.13191489361702127,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3406,玉晶光,244,244,1.0,0,0,491.5,1397875721.0,4.169490766182212,4.5894539865419945,3.4736775258779455,4.83206570163092,1.6686544030294015,5.046255506607928,0.10655737704918032,0.7744499006634875,2.6597724832911975,0.31305476640129065,0.24788272413895776,0.3752782591591003,234,0.02191289447917444,-0.02893027719501856,0.03508368100513115,0.0991655983806074,-0.036592550651894484,-0.004880108592538901,0.0010527727263156539,0.04488991241843743,0.06167607337230402,0.2948717948717949,0.24358974358974358,0.4017094017094017,0.4017094017094017,0.5614708548481303,65,0.2777777777777778,13,13.0,13.426229508196721,71,0.3034188034188034,13,13.0,13.426229508196721,59,0.25213675213675213,11,11.0,11.360655737704919,19,0.0811965811965812,3,3.0,3.098360655737705,3,True,PASS
2022,20220101,20221231,3406,玉晶光,246,246,1.0,0,0,403.25,930835994.75,3.8910822416683524,4.483558092783344,3.2388663967611335,4.366379011575518,1.76902060375555,5.065177611349014,0.10975609756097561,0.9866499791405858,3.675300420044519,0.3652122594357584,0.23852996227606432,0.3687435587916649,236,0.01683166775629652,-0.03226313841598816,0.02626262626262621,0.08149266674780914,-0.058552869000360885,-0.007599439990794377,-0.03082280049566294,0.047400044923629814,0.08037399776717752,0.2457627118644068,0.1906779661016949,0.5508474576271186,0.5550847457627118,0.7847341213324932,60,0.2542372881355932,13,13.0,13.317073170731708,61,0.2584745762711864,10,10.0,10.24390243902439,46,0.19491525423728814,8,8.0,8.195121951219512,22,0.09322033898305085,3,3.0,3.073170731707317,3,True,PASS
2020,20200101,20201231,3413,京鼎,245,245,1.0,0,0,183.0,349928830.0,4.124582601713957,5.210234279884799,3.439153439153439,4.797979797979798,1.715686274509809,4.667936024371673,0.08979591836734693,0.8241758241758212,3.7398250285279584,0.3061230804853394,0.19129109997754534,0.34210439717977825,235,0.019830028328611915,-0.023809523809523836,0.04518072289156616,0.10157044448089225,-0.038123167155425186,0.0,0.002617801047120505,0.04047619047619044,0.05897435897435899,0.3191489361702128,0.24680851063829787,0.40425531914893614,0.4127659574468085,0.5422651277614181,70,0.2978723404255319,14,14.0,14.4,80,0.3404255319148936,12,12.0,12.342857142857142,62,0.26382978723404255,10,10.0,10.285714285714285,28,0.11914893617021277,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3413,京鼎,244,244,1.0,0,0,227.5,329219888.5,3.5076364501105397,4.5851837774693465,3.260003188267177,4.434569198631278,1.6597796143250687,4.477011494252881,0.0778688524590164,0.7153088019643317,2.8444833915811967,0.2823757702022706,0.16515169296089183,0.28455180681535946,234,0.02219824187953323,-0.022021423337212798,0.0427831466432389,0.08809589800443457,-0.03278224490970849,0.0020408928281360206,0.0033846762687328447,0.036364387693960665,0.05125830366565515,0.2564102564102564,0.1752136752136752,0.36752136752136755,0.37606837606837606,0.49721727010392025,52,0.2222222222222222,12,12.0,12.39344262295082,64,0.27350427350427353,10,10.0,10.327868852459016,43,0.18376068376068377,8,8.0,8.262295081967213,15,0.0641025641025641,4,4.0,4.131147540983607,3,True,PASS
2022,20220101,20221231,3413,京鼎,246,246,1.0,0,0,205.0,107509833.75,3.0602252186814867,3.68514924447027,2.46229632436529,3.365800865800866,1.3809140411466858,3.9344685242518054,0.044715447154471545,0.7936563482009773,2.603363374523837,0.31433201293736635,0.21296088538995234,0.31227539081351474,236,0.013335704125177816,-0.02096855240567813,0.023203354005064902,0.05840711843604801,-0.04603235747303541,-0.0025674321723310745,-0.013866634192613858,0.029748385003392164,0.05035157337788915,0.1652542372881356,0.0847457627118644,0.4576271186440678,0.4661016949152542,0.6466551327378177,40,0.1694915254237288,10,10.0,10.24390243902439,40,0.1694915254237288,8,8.0,8.195121951219512,20,0.0847457627118644,4,4.0,4.097560975609756,3,0.012711864406779662,2,2.0,2.048780487804878,3,True,PASS
2020,20200101,20201231,3443,創意,245,245,1.0,0,0,259.0,478395845.0,3.9174914835082104,4.6999058282925,3.3482142857142856,4.623287671232877,1.7944535073409429,4.414319742188598,0.08979591836734693,0.8695652173912993,4.113301319721957,0.24449968670746058,0.17581259797279702,0.3140959049923933,235,0.018604651162790642,-0.02826086956521734,0.030303030303030276,0.07714143266106976,-0.04387291981845687,-0.005514705882352922,-0.011029411764705843,0.038123167155425186,0.04956268221574345,0.23404255319148937,0.20425531914893616,0.4595744680851064,0.4595744680851064,0.46810314207662546,65,0.2765957446808511,13,13.0,13.37142857142857,57,0.2425531914893617,11,11.0,11.314285714285713,49,0.20851063829787234,9,9.0,9.257142857142858,37,0.1574468085106383,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3443,創意,244,244,1.0,0,0,420.0,1236489602.0,4.5394047494141585,5.441878726756929,3.919417134831461,5.253442209963949,1.830892346699331,4.804263206672849,0.09836065573770492,0.8333333333333304,2.789606227106217,0.25157356045595314,0.22556142958943765,0.3767156601482281,234,0.02922705314009666,-0.02758881500795446,0.05882352941176472,0.10685895580832228,-0.03310248410325062,0.013299319727891223,0.013766007814951076,0.042061691229331455,0.05354109453299738,0.36324786324786323,0.26495726495726496,0.36752136752136755,0.36752136752136755,0.4319821068240075,78,0.3333333333333333,14,14.0,14.459016393442623,93,0.3974358974358974,12,12.0,12.39344262295082,66,0.28205128205128205,12,12.0,12.39344262295082,26,0.1111111111111111,7,7.0,7.229508196721311,3,True,PASS
2022,20220101,20221231,3443,創意,246,246,1.0,0,0,525.5,2328851901.0,4.613104310509889,5.592574316692303,4.267697381644851,5.4970535056586085,2.2520677278402013,6.663416791468569,0.17073170731707318,1.08108108108107,3.4317195260255784,0.33551260929759763,0.20512376363989304,0.35644770775568696,236,0.03387623587570621,-0.03272964899178493,0.05449716286369666,0.10937755135364619,-0.05348925923276826,0.0,0.004300566967245456,0.04927623240611034,0.08601243902881284,0.3177966101694915,0.25,0.5042372881355932,0.5169491525423728,0.6373348204285693,89,0.3771186440677966,16,16.0,16.390243902439025,88,0.3728813559322034,13,13.0,13.317073170731708,68,0.288135593220339,11,11.0,11.268292682926829,41,0.17372881355932204,6,6.0,6.146341463414634,3,True,PASS
2020,20200101,20201231,3481,群創,245,245,1.0,0,0,8.44,1126025760.0,3.3328214662539426,4.357984841545632,2.9094827586206855,4.378109452736314,1.4569536423841178,4.708876221498373,0.09387755102040816,1.0152284263959421,3.317601123403082,0.34313876850963315,0.24872076685578134,0.48872789065022976,235,0.01449275362318847,-0.022411953041622135,0.033175355450236976,0.09022198731501052,-0.03312302839116721,0.0010660980810235365,0.01029601029601035,0.03453947368421062,0.05561172901921141,0.2553191489361702,0.19574468085106383,0.37446808510638296,0.37446808510638296,0.6044363995618266,61,0.25957446808510637,12,12.0,12.342857142857142,66,0.28085106382978725,13,13.0,13.37142857142857,52,0.22127659574468084,9,9.0,9.257142857142858,33,0.14042553191489363,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3481,群創,244,244,1.0,0,0,18.725,3694150629.6,4.299763636764455,5.160631498153519,3.55239911382821,5.190972222222212,1.7910607356715125,6.08969359331478,0.13934426229508196,1.0025125628140674,4.186697931792313,0.26044214590675097,0.19436046093238113,0.34942697260390976,234,0.024008133465688974,-0.0303165963730041,0.041050492258670745,0.11063112097512845,-0.04190599408553225,-0.0047290838657745304,0.002635270262763223,0.04694177350427359,0.061661679281816595,0.33760683760683763,0.2863247863247863,0.41452991452991456,0.4188034188034188,0.5489004603180001,85,0.36324786324786323,15,15.0,15.491803278688524,83,0.3547008547008547,13,13.0,13.426229508196721,70,0.29914529914529914,10,10.0,10.327868852459016,44,0.18803418803418803,6,6.0,6.19672131147541,3,True,PASS
2022,20220101,20221231,3481,群創,239,246,0.9715447154471545,7,0,12.85,857774845.1999999,2.9557644462287556,3.70944489908427,2.6550751879699153,3.5290829284452285,1.4678948502478029,4.136801614807476,0.046218487394957986,0.8032128514056269,2.5581438004402095,0.26109092783275695,0.22498314653666004,0.3203426782446664,219,0.01200000000000001,-0.026717557251908386,0.016064257028112428,0.043164462655988056,-0.047272727272727244,-0.012345679012345734,-0.03125,0.02734375000000011,0.04621848739495782,0.1004566210045662,0.0593607305936073,0.4840182648401826,0.4840182648401826,0.5504766525561198,34,0.1552511415525114,10,10.0,10.543933054393305,22,0.1004566210045662,5,5.0,5.2719665271966525,13,0.0593607305936073,3,3.0,3.1631799163179917,5,0.0228310502283105,2,2.0,2.108786610878661,3,True,PASS
2020,20200101,20201231,3515,華擎,245,245,1.0,0,0,156.0,356043033.0,4.910699546616981,6.558824107274437,4.504504504504505,6.451612903225806,1.9933554817275767,6.004498057656917,0.13877551020408163,0.8658008658008587,3.3747700766074376,0.2378184626130435,0.21000687849536487,0.31524234456233097,235,0.024590163934426146,-0.029673590504451064,0.04587155963302747,0.11558465608465607,-0.04470588235294115,0.0,-0.002777777777777768,0.03806228373702425,0.04790419161676651,0.3021276595744681,0.2553191489361702,0.425531914893617,0.425531914893617,0.3362997080514399,79,0.33617021276595743,15,15.0,15.428571428571429,81,0.3446808510638298,12,12.0,12.342857142857142,70,0.2978723404255319,9,9.0,9.257142857142858,46,0.19574468085106383,7,7.0,7.2,3,True,PASS
2021,20210101,20211231,3515,華擎,244,244,1.0,0,0,162.0,194059185.0,4.47944283994187,5.722010779689498,3.8934204352690656,5.6204365487453725,1.762634631317317,5.6022522784001865,0.13934426229508196,0.7696251959807943,3.402543647623885,0.2508984689073488,0.242004642632546,0.3537685670132307,234,0.02398935404977698,-0.024390128771572095,0.0445477898839578,0.11865318416523235,-0.03114408955530451,0.000932835820895539,0.01462524248117425,0.04083989052343484,0.06042610933915282,0.3247863247863248,0.27350427350427353,0.36324786324786323,0.36324786324786323,0.490787313702712,74,0.3162393162393162,13,13.0,13.426229508196721,78,0.3333333333333333,11,11.0,11.360655737704919,66,0.28205128205128205,10,10.0,10.327868852459016,46,0.19658119658119658,8,8.0,8.262295081967213,3,True,PASS
2022,20220101,20221231,3515,華擎,246,246,1.0,0,1,131.5,142635678.5,4.437843158880261,5.040007593750978,3.7757437070938176,5.05050505050505,1.990049751243772,5.33012934232171,0.1306122448979592,0.9661835748792313,3.328244274809169,0.2836585216961055,0.2403080692509865,0.3643149682687883,226,0.020140669593057825,-0.036337339417778614,0.034237608086712945,0.07444683908045979,-0.06448202959830862,-0.014872526066479708,-0.031487394032808536,0.04588926910590513,0.06256915379804684,0.20353982300884957,0.15486725663716813,0.5752212389380531,0.584070796460177,0.5240319593182776,61,0.26991150442477874,14,14.0,14.341463414634145,55,0.24336283185840707,11,11.0,11.268292682926829,43,0.1902654867256637,7,7.0,7.170731707317072,24,0.10619469026548672,4,4.0,4.097560975609756,3,True,PASS
2020,20200101,20201231,3529,力旺,245,245,1.0,0,0,497.5,479895000.0,5.53955392707036,6.363899202419063,4.440154440154441,6.678082191780822,2.3372287145242088,7.257516392131773,0.20816326530612245,1.1164274322169154,3.41615493623051,0.2953219850536524,0.20270911218399065,0.4210079659444886,235,0.03514938488576447,-0.02752293577981646,0.07297830374753445,0.15932243544183844,-0.04421768707482998,0.008710801393728262,0.03238866396761142,0.051724137931034475,0.0822669104204754,0.41702127659574467,0.3617021276595745,0.451063829787234,0.451063829787234,0.5859048744815594,97,0.4127659574468085,15,15.0,15.428571428571429,111,0.4723404255319149,14,14.0,14.4,96,0.4085106382978723,13,13.0,13.37142857142857,66,0.28085106382978725,10,10.0,10.285714285714285,3,True,PASS
2021,20210101,20211231,3529,力旺,244,244,1.0,0,0,1310.0,1140902500.0,5.848258153768331,6.605674983615814,5.533358533358533,6.8365529894237,2.2165816684602047,7.019842427779399,0.19262295081967212,0.9411816812826601,3.134947874211677,0.3258923014292142,0.22671150074625077,0.35610111713651127,234,0.04398595986954845,-0.02640386297076658,0.0882687927107062,0.16072020047940733,-0.03765690376569042,0.01641754196965617,0.05810359231411866,0.05356465614113948,0.08676553672316384,0.4658119658119658,0.39316239316239315,0.41452991452991456,0.4230769230769231,0.4958592811184497,106,0.452991452991453,19,19.0,19.62295081967213,123,0.5256410256410257,17,17.0,17.557377049180328,104,0.4444444444444444,14,14.0,14.459016393442623,66,0.28205128205128205,11,11.0,11.360655737704919,3,True,PASS
2022,20220101,20221231,3529,力旺,246,246,1.0,0,0,1380.0,1469872000.0,6.105977545884884,6.872426430381054,5.2275860386243584,7.0588235294117645,2.8289052496798917,7.396773311457477,0.24390243902439024,1.494453956673869,5.053602721368932,0.28896434662453935,0.22998246919212223,0.3304047175169954,236,0.02723900370959187,-0.05069448693630302,0.051687584803256414,0.11887081565299396,-0.07875881038335913,-0.01614035087719301,-0.01842567363003328,0.06332679420853438,0.09579180509413066,0.3008474576271186,0.25,0.6101694915254238,0.614406779661017,0.5794649443131624,87,0.3686440677966102,16,16.0,16.390243902439025,89,0.3771186440677966,13,13.0,13.317073170731708,74,0.3135593220338983,11,11.0,11.268292682926829,42,0.17796610169491525,8,8.0,8.195121951219512,3,True,PASS
2020,20200101,20201231,3532,台勝科,245,245,1.0,0,0,131.0,174265240.0,3.7648464030162296,4.48050921671634,3.3333333333333335,4.583333333333333,1.4981273408239737,4.718190227903451,0.08979591836734693,0.7380073800737907,2.697876447876441,0.24897032337407965,0.22571333731671606,0.3599700101333293,235,0.013559322033898313,-0.025925925925925908,0.02621722846441954,0.0960376234252639,-0.040000000000000036,-0.008928571428571397,-0.009433962264150941,0.03703703703703709,0.047945205479452024,0.28936170212765955,0.23404255319148937,0.3829787234042553,0.3872340425531915,0.4548481565995611,61,0.25957446808510637,12,12.0,12.342857142857142,69,0.2936170212765957,10,10.0,10.285714285714285,56,0.23829787234042554,8,8.0,8.22857142857143,31,0.13191489361702127,5,5.0,5.142857142857142,3,True,PASS
2021,20210101,20211231,3532,台勝科,244,244,1.0,0,0,171.5,271459099.75,4.957369370060521,5.6864186054316725,4.518923150228031,6.144493569131833,1.9588657380760544,5.048301798096133,0.10245901639344263,0.9788579458354651,3.0574036463804632,0.34044740910016474,0.2079814872146677,0.38567398699790156,234,0.02614379084967311,-0.02670623145400597,0.050014293201200544,0.12862925464859754,-0.036077716773949275,0.003087475300197595,0.02480781902042606,0.045147472307663306,0.08014558949471878,0.358974358974359,0.32051282051282054,0.37606837606837606,0.3803418803418803,0.5608473496775126,77,0.32905982905982906,15,15.0,15.491803278688524,91,0.3888888888888889,11,11.0,11.360655737704919,81,0.34615384615384615,11,11.0,11.360655737704919,47,0.20085470085470086,7,7.0,7.229508196721311,3,True,PASS
2022,20220101,20221231,3532,台勝科,246,246,1.0,0,0,182.0,829210442.25,5.0608996949509715,6.179355213716206,4.4014630215113755,5.807502812584862,1.990951856802159,6.346177315744511,0.18292682926829268,1.3245178338431862,3.9823811698753095,0.30227829067002154,0.21350708895614134,0.3471306051895585,236,0.0221730580137659,-0.048940546632854354,0.035667597074515056,0.09267864518793884,-0.07167544903393963,-0.01769973111027956,-0.023217538474778088,0.058037072449910965,0.07659347521868543,0.2457627118644068,0.2033898305084746,0.6313559322033898,0.635593220338983,0.5502939236679971,67,0.2838983050847458,13,13.0,13.317073170731708,71,0.3008474576271186,12,12.0,12.292682926829269,56,0.23728813559322035,9,9.0,9.21951219512195,27,0.11440677966101695,7,7.0,7.170731707317072,3,True,PASS
2020,20200101,20201231,3533,嘉澤,245,245,1.0,0,0,409.5,452394867.0,3.7710160790236014,4.497443154763648,3.3684210526315788,4.797979797979798,1.5118790496760237,4.543756512848746,0.06938775510204082,0.8000000000000007,3.234649799444615,0.28675394891217965,0.21377488899734165,0.3797998593228741,235,0.024390243902439046,-0.020742358078602585,0.042553191489361764,0.09819993571198982,-0.03372093023255818,0.0011627906976743319,0.005500550055005604,0.03310502283105021,0.05767138193688792,0.28936170212765955,0.23404255319148937,0.3617021276595745,0.3659574468085106,0.5414196143548623,67,0.2851063829787234,14,14.0,14.4,73,0.31063829787234043,10,10.0,10.285714285714285,58,0.24680851063829787,9,9.0,9.257142857142858,23,0.09787234042553192,4,4.0,4.114285714285715,3,True,PASS
2021,20210101,20211231,3533,嘉澤,244,244,1.0,0,0,550.0,321772232.5,3.70432830983293,4.145496876719765,3.1809270853095555,4.293049937229739,1.6066121509566544,3.830921553693836,0.03278688524590164,0.7051058963905787,2.3495430330873446,0.22985109147198757,0.14704299000646193,0.2577691624906657,234,0.02107689718997141,-0.022429793426874067,0.036005963183821654,0.08072559833744408,-0.03352506253236803,-0.001451378809869397,0.0017700002192920783,0.030132788559754875,0.041960093896713624,0.24786324786324787,0.1752136752136752,0.34615384615384615,0.34615384615384615,0.4171408648784926,55,0.23504273504273504,14,14.0,14.459016393442623,60,0.2564102564102564,10,10.0,10.327868852459016,42,0.1794871794871795,9,9.0,9.295081967213115,11,0.04700854700854701,4,4.0,4.131147540983607,3,True,PASS
2022,20220101,20221231,3533,嘉澤,246,246,1.0,0,0,735.0,487473044.0,3.753749366491457,4.163251924935111,3.1994506948206576,4.299186500761041,1.527066154513823,4.229440962687131,0.04878048780487805,0.821923977661676,2.735911328694413,0.2883060241581198,0.18142880236308037,0.2579382993593852,236,0.021113752942364283,-0.024770001049923884,0.0402702702702703,0.08286441475316975,-0.04005623661268265,0.003571413422915559,0.0018859899826105808,0.03947257116271202,0.0539851784633999,0.25,0.19491525423728814,0.3983050847457627,0.3983050847457627,0.5335794801006676,60,0.2542372881355932,14,14.0,14.341463414634145,61,0.2584745762711864,11,11.0,11.268292682926829,47,0.19915254237288135,10,10.0,10.24390243902439,8,0.03389830508474576,4,4.0,4.097560975609756,3,True,PASS
