period,cohort,feature,resolution,bucket,lower_bound_exclusive,upper_bound_inclusive,equality_rule,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,distance_to_60d_high,QUINTILE,4,-0.07390817469204924,-0.030555555555555558,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,65952,65725,0.996558102862688,0.17635602890833016,-0.003126260710812101,-0.00889500731213067,-0.012591815320042055,-0.01831646883947088,0.4220007607455306,0.3918600228223659,0.8917467438675275,0.7231440113596399,-0.0029045239981359727,-0.002893792985060233,-0.0026946270498814234,-0.0031833517427052056,0.024429558469890426,0.045348516442457944,-0.029011767882049663,-0.047929816211295766,4.6461670892243445,0.94614417552827,278,-0.0039008923553676836,0.8654948568845882,0.7004453153817719
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,distance_to_60d_high,QUINTILE,5,-0.030555555555555558,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,65947,65644,0.9954054013071103,0.20297361525805863,-0.0017182663838833428,-0.0074952572216308395,-0.011560693641618491,-0.01729723817395314,0.43013832185729084,0.40192553774907075,0.9423869037382087,0.7729904293169715,-0.003356252788980659,-0.0020954891929776884,-0.0010385118081282876,0.0010775108477484702,0.029038157583845876,0.05291167619057891,-0.031994909713595115,-0.05008445723647349,4.7934286356165705,1.0564490285031287,283,-0.0025076812440550976,0.9162804847153176,0.7503008016488759
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,1,,-0.011783024154158243,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32962,32845,0.9964504581032705,0.2737402953265337,0.0007370926141194009,-0.005053647757664893,-0.017906336088154284,-0.02359525796532238,0.4493530217689146,0.4343735728421373,1.0217328563384187,0.863193226088994,0.0023199809088428804,-0.0015151258893039666,0.0014834916043656079,0.008368030758183978,0.03764146231877443,0.06501354521959557,-0.03713250808152013,-0.05922000314950426,4.987330012315306,1.097830830158269,148,-8.055592039216614e-05,0.9976355460787109,0.8419023831764619
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,2,-0.011783024154158243,-0.004792332268370725,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32969,32862,0.9967545269798902,0.18799829590408373,-0.0033447036586814545,-0.009112218019353586,-0.013662241056892344,-0.019377335349038155,0.4295538920333516,0.40524009494248675,0.8899361167629166,0.7285675262058441,-0.002723790409729858,-0.00430220954324644,-0.003276921655537881,-0.0022497973441044936,0.02513071498982391,0.04658445812188098,-0.03234612447710287,-0.050868600826327263,4.586997949164899,0.9157802134351412,142,-0.004127182310641025,0.8647740182049223,0.7066670761266072
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,3,-0.004792332268370725,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,75757,75482,0.9963699724117904,0.16456903632654143,-0.002713682422028367,-0.008485045347844902,-0.00877192982456143,-0.014521762724593264,0.43839590895842717,0.4050767070294905,0.9014557015943715,0.7236773746962798,-0.0033191119152587503,-0.00286784134313171,-0.0023935880699610034,-0.0020958948931891997,0.022692055785926108,0.042372349616976744,-0.028175432782630808,-0.04574082737850048,4.5092522900313226,0.9263573058342399,331,-0.0034954981259552637,0.8736215807084737,0.6996870629107553
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,4,0.0,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,0,0,,,,,,,,,,,,,,,,,,,,,0,,,
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,5,0.0,0.002702702702702675,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,23154,23072,0.9964584952923901,0.15807038834951456,-0.0016857539153071345,-0.007462906489103256,-0.006583281325844292,-0.012335136830555826,0.45041608876560335,0.4134015256588072,0.9355604363357803,0.7451270861849784,-0.002036435506724688,-0.0015976558159286932,-0.0013536313458801963,-0.0014675891424266447,0.022740051008867192,0.04130132609426413,-0.02548082197506897,-0.042594744284108366,5.169035307841923,0.9696343243378316,104,-0.0024841132967993464,0.9054704152874747,0.7192905157118216
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,6,0.002702702702702675,0.005138746145940454,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32937,32792,0.9955976561314024,0.17321297877531106,-0.0015946664438375876,-0.007372480649857572,-0.008782936010037656,-0.014524601669052456,0.4389485240302513,0.4107709197365211,0.9420639892461671,0.7596912333946159,-0.002415761152870717,-0.0019268955074101383,-0.0015499092089029606,-0.0012169995538974343,0.023941081854632354,0.04391373841283416,-0.02705183040888277,-0.04495382102248208,4.6783836650202515,0.9768633102594827,144,-0.002376418305164362,0.9140412091145996,0.7355237352362571
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,7,0.005138746145940454,0.008130081300812941,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,33041,32924,0.9964589449471868,0.18612562264609403,-0.0017588655530910886,-0.007535415810599528,-0.010973698294976686,-0.01671327038197662,0.43895030980439803,0.4109767950431296,0.9389658747916091,0.7642540456704898,-0.003449528441445315,-0.00240049917432081,-0.0018089240824254898,-0.0005786746627948266,0.024964908998980507,0.046520813160002936,-0.028965322015732594,-0.047540783996438955,4.8665551979679,0.9785453509451502,145,-0.0025509344916972198,0.9118702589368678,0.7407641698434236
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,8,0.008130081300812941,0.0117647058823529,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32932,32814,0.996416858982145,0.2066800755774974,-0.002513068406323322,-0.008285280325453935,-0.015098410372270055,-0.02079455537780428,0.4251843725239227,0.4034863168159932,0.9184029739403914,0.7562919926685469,-0.003766418233414254,-0.002375629712750459,-0.0016952570865611924,-0.0012887012004298042,0.02702607441059067,0.049726566242906015,-0.03113545727387615,-0.05114812120366284,4.65288928478838,0.9722070932948554,140,-0.0032858667933037084,0.8937661050952578,0.734828026897314
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,9,0.0117647058823529,0.01831501831501825,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32920,32797,0.9962636695018225,0.23776564929719182,-0.0025615941649954972,-0.008333287559707168,-0.021775544388609736,-0.027452469396481365,0.42397170472909107,0.4059212732871909,0.9227535955958223,0.7707300226105279,-0.004053957857191473,-0.0020232541301166093,-0.0014722850558379517,0.0008871787981320773,0.030702173395034588,0.056054715294399565,-0.034621886246751714,-0.055947980334085115,4.786235205382242,1.001907753589622,140,-0.0033497636656343063,0.8994170701157349,0.7502416406492645
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,DECILE,10,0.01831501831501825,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,32945,32846,0.9969949916527546,0.30207635632953783,0.0010872994748258031,-0.0047054638838407836,-0.035408843125378564,-0.04099425255184634,0.42991536260123,0.41983803202825304,1.0295316578506293,0.8821467301149313,-0.00474888626724547,0.0015883134859010597,0.0029626379141409697,0.010794591384625475,0.04202398501644731,0.07523348739917395,-0.04119088226827032,-0.06454615969272795,5.154567860459962,1.1655765076857094,142,0.0002929095508495137,1.0079211925126477,0.8629596520934849
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,QUINTILE,1,,-0.004792332268370725,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,65931,65707,0.9966025086833205,0.23085820384433928,-0.0013043335522979025,-0.007083457913958952,-0.015300546448087537,-0.02100844617563403,0.4394508956427778,0.4198030651224375,0.959432200349999,0.7990793832075316,-0.0002025572236382457,-0.0029090282594602295,-0.000897330842967986,0.00305774316177258,0.03138447023689621,0.05579661764406942,-0.034738697102349565,-0.05504322163240194,4.787132950133404,1.0136873531258568,289,-0.00210339533036802,0.9348672649278418,0.7775279483105935
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,QUINTILE,2,-0.004792332268370725,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,75757,75482,0.9963699724117904,0.16456903632654143,-0.002713682422028367,-0.008485045347844902,-0.00877192982456143,-0.014521762724593264,0.43839590895842717,0.4050767070294905,0.9014557015943715,0.7236773746962798,-0.0033191119152587503,-0.00286784134313171,-0.0023935880699610034,-0.0020958948931891997,0.022692055785926108,0.042372349616976744,-0.028175432782630808,-0.04574082737850048,4.5092522900313226,0.9263573058342399,331,-0.0034954981259552637,0.8736215807084737,0.6996870629107553
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,QUINTILE,3,0.0,0.005138746145940454,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,56091,55864,0.9959530049384037,0.16695904339109266,-0.0016322858434821776,-0.0074098267934039775,-0.007824726134585291,-0.013568546684289865,0.4436846627523987,0.41185736789345556,0.9394577905073963,0.7538402125988237,-0.0022590985202650825,-0.0017909185247046411,-0.0014688458612074644,-0.0013204938075589323,0.023445052503467137,0.04283480426894816,-0.026402999201218587,-0.04397951523507411,4.881388075661984,0.9739717238808255,248,-0.00242132137148315,0.9105907999728816,0.7289880731558228
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,QUINTILE,4,0.005138746145940454,0.0117647058823529,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,65973,65738,0.9964379367316932,0.19638565213422982,-0.002135335972421803,-0.007909720690432083,-0.012931034482758563,-0.01865332685855034,0.43207885849888955,0.4072378228726155,0.9283600024888307,0.7601569975619917,-0.003607708210128098,-0.0023880852506850203,-0.0017521856845081354,-0.0009330938846445049,0.025993767221265576,0.04812100759339583,-0.030048573991161155,-0.04934143450478792,4.759907370898161,0.9752656783565208,285,-0.002918021795458193,0.9025255154986661,0.7377032638205195
HISTORICAL_DISCOVERY,ALL_ELIGIBLE,entry_gap,QUINTILE,5,0.0117647058823529,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,65865,65643,0.9966294693691642,0.26994500556037965,-0.0007357854650035645,-0.006518021705655597,-0.0267857142857143,-0.03242536942614915,0.42694575202230245,0.41288484682296667,0.9789722009225492,0.8290941825888742,-0.004401681431017068,-0.00021612237325424158,0.0007468316797153831,0.005844582844503543,0.03636730485637733,0.06565125945833813,-0.03790883601021164,-0.06025027912015496,4.9700398249335755,1.0896424119033905,281,-0.0015268482754893697,0.9565514378383795,0.8092913869778796
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,1,,-0.036576214001297305,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,5851,5835,0.9972654247137241,0.3297343616109683,-0.0021875901041563486,-0.007961403732885506,-0.05167173252279633,-0.05714734285006878,0.4137103684661525,0.407369323050557,0.9467856528363333,0.8201882462547571,-0.0012738645141545041,-0.0011397261233285813,0.0025729616894656425,0.003446177960233098,0.04742917870169253,0.08331051620889568,-0.047281098473176,-0.079054430435316,5.329985408702691,1.053837409872456,25,-0.0029870472848361,0.9276497296991432,0.8030833090475942
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,2,-0.036576214001297305,-0.02108433734939994,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,5057,5037,0.9960450860193791,0.27575938058368077,-0.0031877054492187367,-0.008955690378837514,-0.050000000000000044,-0.055481891681174005,0.4069882866785785,0.39567202700019855,0.9156815278963046,0.7818078386803173,-0.002957542695659542,-0.0021990021529328207,-0.0008965978359336135,-0.0021545645784526776,0.03751833780960698,0.06761795530890027,-0.039675050190458624,-0.06661548658986896,4.918536441277525,1.0150485836004353,21,-0.003967050621244616,0.8955044339923233,0.7639177422486039
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,3,-0.02108433734939994,-0.01210336931632906,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,4619,4591,0.9939380818358953,0.24744064473970812,-0.006769823784912524,-0.012517226506073058,-0.050000000000000044,-0.055490292504478546,0.39163580919189717,0.37638858636462647,0.8225952834639134,0.6983285489900743,-0.0035587657633038643,-0.002690472163554103,-0.004222671474754681,-0.006957926654818047,0.0340209882614635,0.06020291859957758,-0.039551185691722876,-0.0657052972965014,4.465543398110141,0.9162566958323952,18,-0.007511818486978084,0.8039229377478376,0.6818019523845005
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,4,-0.01210336931632906,-0.005612065941772304,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,4086,4076,0.9975526186979932,0.25,-0.0016855089987587511,-0.007462060047632639,-0.023517045293400374,-0.029192789893189706,0.4305691854759568,0.4111874386653582,0.9508029066525767,0.8004996932756376,-0.0034027233490210914,-0.0020697835573464905,-0.0007919209070614718,0.0007130188815789967,0.0327891497073976,0.06028869276706566,-0.035682521497991844,-0.058314090597447535,5.2638369705426165,1.033861492983731,18,-0.002484412467167981,0.9278045319339988,0.7802391971495014
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,5,-0.005612065941772304,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,4190,4171,0.9954653937947494,0.2359146487652841,-0.002998121119352923,-0.008767338470739199,-0.022471910112359716,-0.02815086921019876,0.4255574202829058,0.4023016063294174,0.9118771620226234,0.7643516394999943,-0.004459097486901523,-0.0030320270583608635,-0.0031922855127365676,-0.003595023498380999,0.031171043844996648,0.057199371639566725,-0.036708629143718426,-0.05901782502579405,5.1049170160419495,0.9691880650391206,18,-0.0037850599496461424,0.889227028694575,0.7444300977978948
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,6,0.0,0.005237125400066711,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,4071,4053,0.9955784819454679,0.22551196644460894,-0.003439362316885848,-0.00920627671797273,-0.01834862385321112,-0.02406033244943731,0.4283246977547496,0.4006908462867012,0.8963944276573903,0.7469666879279726,-0.0036269748529626153,-0.0016567039900008372,-0.0016342765978099587,-0.0011432731238289805,0.0313042269955483,0.056582431266877654,-0.0350682953761024,-0.056408265531362724,4.831292740694209,1.0030875924631666,18,-0.004259745115244463,0.8722515220494798,0.7257722703550691
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,7,0.005237125400066711,0.011463250168582073,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,4898,4869,0.9940792160065333,0.2333127952351612,-0.004527350553539521,-0.010288005390237073,-0.028346456692913358,-0.03398030300064177,0.4093242965701376,0.3916615321421236,0.8707929603410537,0.7313640941012708,-0.003914442400828022,-0.0038318541024731988,-0.003241550751872036,-0.002642280438318516,0.031981075001517506,0.05851157582572316,-0.037987387074829015,-0.06009256909744784,4.8208280724880925,0.9736907026031638,20,-0.005291971006582679,0.8495916598358036,0.7126988858503025
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,8,0.011463250168582073,0.02031904965605982,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,6312,6283,0.9954055766793409,0.23476046474614037,-0.004240637538813438,-0.010002644946723286,-0.028282828282828243,-0.03391352908385509,0.4036288397262454,0.3873945567404106,0.8791712600543585,0.7393956809325597,-0.004718852287214262,-0.0038158357249138456,-0.0026662639160730793,-0.0008904720457048672,0.03190378573785248,0.05956172511938015,-0.03799302158976715,-0.060146347954560114,4.555859354617613,0.9902799944624794,26,-0.005014278985597437,0.8577190743489158,0.7205172883911082
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,9,0.02031904965605982,0.037046370967701005,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,9024,8969,0.9939051418439716,0.26234808785817815,-0.0033435424371633933,-0.00911065827959581,-0.04033613445378148,-0.04586995158608588,0.4000445980599844,0.38833760731408185,0.9081126198231568,0.7703839014752453,-0.004802592821969746,-0.004044948712317852,-0.002503980471650515,0.0027725158417909084,0.03558681768591745,0.0667413647455169,-0.041779146490642474,-0.06396782192009957,4.91857507170684,1.0433584064950918,36,-0.004098913407581778,0.8878056250788633,0.7524531716647102
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,DECILE,10,0.037046370967701005,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,17838,17755,0.9953470119968606,0.30301323570825117,-0.0051265328108014855,-0.01088343792305764,-0.05250305250305265,-0.05798211738890296,0.3846240495635032,0.3768515911010983,0.8774063576050124,0.758977535239092,-0.005668121721992083,-0.003651938253083082,-0.0021139094546122274,0.0037181614190109806,0.045411049781299825,0.081140910275439,-0.05099373855917008,-0.0755693960345273,5.0313074044008665,1.0737271241173625,69,-0.005862815453896872,0.8603440719006373,0.7437655469991925
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,QUINTILE,1,,-0.02108433734939994,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,10908,10872,0.9966996699669967,0.3047277409860191,-0.0026509437642997682,-0.008422056955444398,-0.05089439441727234,-0.056370171501682706,0.4105960264900662,0.40194996320824133,0.9330206476109159,0.803127462401715,-0.0020539129873186762,-0.0016304889416799927,0.0009655139954409875,0.0008513527056929706,0.0428374839285657,0.07604014927978633,-0.043757214624753675,-0.07329146500581668,5.139157951081731,1.0375034702028607,45,-0.003424329339868866,0.9138382226278833,0.7860421173458798
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,QUINTILE,2,-0.02108433734939994,-0.005612065941772304,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,8705,8667,0.9956346927053418,0.24864428291219567,-0.004378723396270229,-0.010139834272935508,-0.0348837209302324,-0.04049676456380881,0.40994577131648785,0.39275412484135225,0.8794610369484227,0.7437482961954515,-0.0034853806380452305,-0.00239856876458073,-0.002609225148007534,-0.0033503607143133335,0.03344166739537689,0.06024325729886008,-0.03773179313909247,-0.062229289623103055,4.840672220370027,0.968085248340909,36,-0.005149723864339934,0.8588255184196405,0.7255213397007374
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,QUINTILE,3,-0.005612065941772304,0.005237125400066711,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,8261,8224,0.995521123350684,0.23078793774319067,-0.0032155761988277463,-0.008983658596716522,-0.01970491166763738,-0.025388651629648002,0.4269212062256809,0.40150778210116733,0.9043418893448626,0.7558808897652308,-0.004049005921318547,-0.0023542322631197174,-0.0024244584052222737,-0.0023867374735683376,0.0312366799477673,0.05689532746027334,-0.03590023021860319,-0.057731766583317135,4.970542511110598,0.985511631246609,36,-0.004019488897494942,0.8809502304157687,0.7353255776183353
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,QUINTILE,4,0.005237125400066711,0.02031904965605982,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,11210,11152,0.9948260481712756,0.2341284074605452,-0.00436581738715466,-0.010127234258009928,-0.02830378383813159,-0.03393498971629464,0.4061154949784792,0.3892575322812052,0.8755166022357376,0.7358934579072506,-0.004367644276380815,-0.0038228294014146075,-0.002917436046946924,-0.001655317370636347,0.03193753048541211,0.059103226472427495,-0.03799056154195207,-0.060122867928082385,4.671567587628509,0.9830407049631338,46,-0.005135577504853288,0.8541722873032249,0.7171066607403073
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_5,QUINTILE,5,0.02031904965605982,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,26862,26724,0.9948626312262676,0.28936536446639727,-0.0045281328459324515,-0.010288464841849393,-0.05135135135135127,-0.05682402721314189,0.3897994312228708,0.3807064810657087,0.8867823144248066,0.7624840804489009,-0.005377636438939384,-0.003783838822192371,-0.002244823500107529,0.003400787703171776,0.04211388103173073,0.07630819347189643,-0.04790117471159397,-0.07167572299784483,4.993416018053894,1.0646309556471567,105,-0.005270910980916568,0.8687283126134567,0.7464353974952909
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,1,,-0.055139260461741266,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3552,3543,0.9974662162162162,0.33559130680214505,-0.0023094780801630015,-0.00808304021725111,-0.052000000000000046,-0.05748249106900352,0.41998306519898393,0.4123624047417443,0.944296287334143,0.8187540628151475,-0.002018971686839395,-0.00042642806579536494,0.0032646770428956854,0.00807750343400104,0.04941546309307463,0.08425202713037076,-0.049785663537077834,-0.07864339662546357,5.085842231141786,1.071317246527615,15,-0.0030998402625384467,0.9255495998454938,0.8019755293200308
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,2,-0.055139260461741266,-0.032401242787387895,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3491,3478,0.9962761386422229,0.2880966072455434,-0.003538389711183625,-0.009304276084507932,-0.05036642327928703,-0.05584200908155426,0.4048303622771708,0.39246693502012653,0.9088996216638396,0.7789237427099588,-0.003074094724073068,-0.0026948128701110062,-0.0024567098771874577,-0.003915178600853177,0.03859775105879538,0.0678997208472218,-0.0427840063024028,-0.07067521454780734,5.014207513652835,0.9607288960020335,15,-0.0043436263625422165,0.8886500846441561,0.7609364477258107
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,3,-0.032401242787387895,-0.018838304552590814,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3496,3484,0.9965675057208238,0.2603329506314581,-0.003809520947064625,-0.009574039354517764,-0.03863784259684583,-0.044179550735887245,0.41044776119402987,0.3949483352468427,0.8974858707877462,0.7629646175824187,-0.0037083889102559366,-0.0014818056244757787,-0.001059507816358947,-0.0038754783757733485,0.03566586796313507,0.06328190678936005,-0.03896416380976692,-0.06527574071381807,5.26265351110692,0.9694552079738261,15,-0.00461200612939256,0.8764253496281433,0.7443169958021969
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,4,-0.018838304552590814,-0.008703633904108261,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3504,3481,0.9934360730593608,0.24418270611893134,-0.00509377349314882,-0.01085082383788719,-0.033868092691622054,-0.03948418575125863,0.4050560183855214,0.3901177822464809,0.8604227791299186,0.7270800565442634,-0.003442488150514903,-0.0033088077206065852,-0.004070030620940748,-0.005733726624753997,0.03307469286243488,0.05890710331608416,-0.039113790434506565,-0.063400098091124,4.514271891452474,0.9291326841705808,15,-0.0058997846717018495,0.8390334581212167,0.7081872936068899
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,5,-0.008703633904108261,0.0,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3415,3402,0.9961932650073206,0.23985890652557318,-0.0031700518492556885,-0.008938553670632078,-0.02515822784810129,-0.030803395711856408,0.421222810111699,0.40299823633156967,0.9089884812875255,0.7649168795155794,-0.0029020967852249903,-0.0036072270357765312,-0.002925769334766338,-0.0029619432209468926,0.032575897982243245,0.05808049927395235,-0.03732109006288635,-0.059695790596687615,5.270264262239463,0.9729412860339118,15,-0.003991529875317202,0.8859092940270838,0.7445677527257502
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,6,0.0,0.008627963125530373,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,3888,3874,0.9963991769547325,0.2176045431078988,-0.005357093860441792,-0.011112464384529773,-0.025745586588498792,-0.031383286481183194,0.41636551368094993,0.3926174496644295,0.8453760038584308,0.7066353388042573,-0.0036218331102436723,-0.00539302004844633,-0.005046921087163579,-0.006220177821661257,0.029120644929643544,0.05396886131340989,-0.03747819717428226,-0.05996927402926606,4.679159611020542,0.8999418816888152,17,-0.006176231745285341,0.8225151682322897,0.6865170864875221
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,7,0.008627963125530373,0.01881366077067721,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,5301,5282,0.996415770609319,0.22377887163953047,-0.005370412231748356,-0.011125616962349491,-0.028203088751905636,-0.03384324108333586,0.40817872018174933,0.38356683074592957,0.8462513295884894,0.7088613335303815,-0.0029175678715481395,-0.004515086623038297,-0.005886826709335347,-0.006163267875176733,0.02996617109555967,0.05395914235164717,-0.03731933411784402,-0.060102571949497044,4.308782844506265,0.8977842478519543,22,-0.006159568674796565,0.8243931735756368,0.6896273187619776
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,8,0.01881366077067721,0.03353658536585358,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,6988,6943,0.9935603892386949,0.23505689183350137,-0.004318681607315268,-0.01008023710859909,-0.02808112324492973,-0.03370993862974821,0.4080368716693072,0.3911853665562437,0.8766237670813283,0.7365919764766452,-0.0033933610815318864,-0.002522013042797341,-0.0027857120679747136,-0.004106333559990886,0.03280137222998568,0.05848683479280006,-0.03761954878722671,-0.0608743839712232,4.434340200202484,0.960779082716438,29,-0.00509451143438396,0.8550677381816713,0.7176204376506382
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,9,0.03353658536585358,0.0619469026548539,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,10651,10594,0.9946483898225519,0.24466679252407023,-0.005224312742284785,-0.010980511330204208,-0.041209329349269574,-0.04674027528795366,0.3966396073249009,0.38351897300358695,0.8568942363946793,0.7242274672756531,-0.004753043469860346,-0.0050101238259665296,-0.004235813126721049,-0.0018811513784469367,0.03280331700206912,0.062109583783074886,-0.04069704418012558,-0.06373144610239015,4.7362525594804525,0.9745516159054417,43,-0.0059878677816258274,0.8366444798785356,0.7063583110342236
HISTORICAL_DISCOVERY,RETURN20_TOP20PCT_SAME_DAY,bias_10,DECILE,10,0.0619469026548539,,BOUNDARY_EQUALITY_STAYS_IN_LOWER_BUCKET,21660,21558,0.9952908587257617,0.31065033862139346,-0.0030701171188255256,-0.008838995860167462,-0.051867219917012486,-0.05734320337104121,0.3943315706466277,0.38658502644030057,0.9244496255913954,0.7987738394927822,-0.005672153388933115,-0.0021552645575716937,0.0006990401371618274,0.007729802875023155,0.04583849098021079,0.08345824928680834,-0.04838393477058263,-0.07299639859520092,5.332494696212574,1.1433200937709715,86,-0.003817981182809133,0.9064207646494008,0.7827164031427738
